collection_name	legacy_id	new_id
omics_processing_set	emsl:598846	nmdc:omprc-11-3tce2d28
omics_processing_set	gold:Gp0138752	nmdc:omprc-13-cw43ps22
omics_processing_set	gold:Gp0138757	nmdc:omprc-13-tsyv9648
nom_analysis_activity_set	nmdc:1df27a3ac0514423b275e4221c943285	nmdc:wfnom-13-2w27bd07.1
nom_analysis_activity_set	nmdc:cb211ba203104933b000d987e7e664d0	nmdc:wfnom-13-qv60fv08.1
biosample_set	gold:Gb0139023	nmdc:bsm-13-ejzgt033
data_object_set	emsl:output_570793	nmdc:dobj-13-c3cehd26
data_object_set	emsl:output_572513	nmdc:dobj-13-wkdw7559
omics_processing_set	gold:Gp0138728	nmdc:omprc-13-642hqr83
omics_processing_set	gold:Gp0213348	nmdc:omprc-13-3sra8w42
data_object_set	nmdc:d2ec3e22371eec1ca2d2343f49423416	nmdc:dobj-13-4ag2r312
nom_analysis_activity_set	nmdc:42e9dc8204b94913a7517661ed1ed355	nmdc:wfnom-13-k9tdtt72.1
omics_processing_set	emsl:570809	nmdc:omprc-13-bpq7t678
data_object_set	emsl:output_572510	nmdc:dobj-13-4hdvcg85
biosample_set	gold:Gb0153609	nmdc:bsm-13-bgefg837
omics_processing_set	gold:Gp0138732	nmdc:omprc-13-x8b0t166
biosample_set	gold:Gb0153637	nmdc:bsm-13-n5tfa767
data_object_set	emsl:output_572516	nmdc:dobj-13-hdpsew41
biosample_set	gold:Gb0139024	nmdc:bsm-13-8kyy6k05
omics_processing_set	gold:Gp0138731	nmdc:omprc-13-3f98c212
data_object_set	nmdc:b5f24d2666c43ba7d38d3980634eca53	nmdc:dobj-13-j0nwnf78
nom_analysis_activity_set	nmdc:50b21df0d87047da8d431a0bd32e0508	nmdc:wfnom-13-ce2mm395.1
omics_processing_set	emsl:570796	nmdc:omprc-13-7969z621
biosample_set	emsl:2f710f4c-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-tax21v72
data_object_set	emsl:output_570843	nmdc:dobj-13-3h0kq150
data_object_set	emsl:output_570990	nmdc:dobj-13-y1we6577
biosample_set	gold:Gb0139013	nmdc:bsm-13-h2xfde47
data_object_set	nmdc:8d0fa20919a57eb5bd5eaf1f3bf60342	nmdc:dobj-13-xstcrm22
omics_processing_set	emsl:598852	nmdc:omprc-11-y6a4a751
biosample_set	gold:Gb0153625	nmdc:bsm-13-ppt4wr61
data_object_set	emsl:output_570809	nmdc:dobj-13-5xvgf621
omics_processing_set	emsl:570994	nmdc:omprc-13-dmw4jb83
omics_processing_set	gold:Gp0213337	nmdc:omprc-13-8tn30617
omics_processing_set	gold:Gp0213349	nmdc:omprc-13-y324v972
data_object_set	nmdc:faebea5b9c639f9586d610b905ae7ef1	nmdc:dobj-13-1c0ggc89
data_object_set	nmdc:b1c462d22acbc9f5044149fe76794f90	nmdc:dobj-13-bh4xmr77
nom_analysis_activity_set	nmdc:1ffd38c0c3b54d70bd558f24341cc20c	nmdc:wfnom-13-2vzcvh09.1
biosample_set	gold:Gb0153630	nmdc:bsm-13-zfww4292
biosample_set	gold:Gb0139014	nmdc:bsm-13-xr2vxh14
biosample_set	gold:Gb0153624	nmdc:bsm-13-p59ske45
biosample_set	gold:Gb0139022	nmdc:bsm-13-smf6g033
omics_processing_set	gold:Gp0138759	nmdc:omprc-13-jyb4mq48
omics_processing_set	gold:Gp0213370	nmdc:omprc-13-rx3mn834
nom_analysis_activity_set	nmdc:cd837255d3894dc195ca0769380695f1	nmdc:wfnom-13-pt69rt29.1
omics_processing_set	emsl:572514	nmdc:omprc-13-emm3ec06
biosample_set	gold:Gb0139017	nmdc:bsm-13-x70fwn09
omics_processing_set	gold:Gp0138747	nmdc:omprc-13-875z8514
omics_processing_set	gold:Gp0213364	nmdc:omprc-13-ers8gv30
nom_analysis_activity_set	nmdc:4fa2de328fd348a1bcf47236da5aeb3b	nmdc:wfnom-13-60qada30.1
biosample_set	emsl:2f710e70-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-t8meze75
omics_processing_set	emsl:570998	nmdc:omprc-13-b93wt504
omics_processing_set	gold:Gp0213375	nmdc:omprc-13-thves424
data_object_set	emsl:output_570986	nmdc:dobj-13-j942ha20
nom_analysis_activity_set	nmdc:dff83d9a3180431091499f7ee60311c1	nmdc:wfnom-13-tc8xjr83.1
nom_analysis_activity_set	nmdc:d8c800ff0f36426aaec76da3c37b58f0	nmdc:wfnom-13-3h0pbb07.1
omics_processing_set	gold:Gp0138753	nmdc:omprc-13-04p9vq05
biosample_set	gold:Gb0139030	nmdc:bsm-13-zvz59s14
biosample_set	gold:Gb0153610	nmdc:bsm-13-5230tp20
omics_processing_set	emsl:570986	nmdc:omprc-13-ewstnt57
omics_processing_set	gold:Gp0138754	nmdc:omprc-13-sk0kk921
omics_processing_set	gold:Gp0213355	nmdc:omprc-13-spv8j517
omics_processing_set	gold:Gp0138760	nmdc:omprc-13-amxtjf35
biosample_set	gold:Gb0153631	nmdc:bsm-13-h3hs0w34
omics_processing_set	emsl:572519	nmdc:omprc-13-m2x25n08
omics_processing_set	emsl:570853	nmdc:omprc-13-pwcfhd56
omics_processing_set	gold:Gp0138750	nmdc:omprc-13-x263f380
biosample_set	gold:Gb0139035	nmdc:bsm-13-d573mh44
data_object_set	emsl:output_570976	nmdc:dobj-13-6qwjgd39
biosample_set	gold:Gb0139029	nmdc:bsm-13-6p3pkb08
omics_processing_set	emsl:572520	nmdc:omprc-13-jef2rw89
omics_processing_set	gold:Gp0213339	nmdc:omprc-13-7xncks13
nom_analysis_activity_set	nmdc:38e7376204f64074890f4d563d17253f	nmdc:wfnom-13-65eghz72.1
nom_analysis_activity_set	nmdc:02940887a50b434c81947bed3b75f6a7	nmdc:wfnom-13-j7eknx20.1
nom_analysis_activity_set	nmdc:61cc51ba87b24edf8a6d06f2fb96a7c1	nmdc:wfnom-13-ey516047.1
omics_processing_set	gold:Gp0213363	nmdc:omprc-13-18e9k732
omics_processing_set	gold:Gp0138738	nmdc:omprc-13-qm352r31
omics_processing_set	emsl:570989	nmdc:omprc-13-er4tza23
nom_analysis_activity_set	nmdc:6269af1f091340e4813cbdee776dd00d	nmdc:wfnom-13-n3cp9t95.1
study_set	gold:Gs0110138	nmdc:sty-11-33fbta56
data_object_set	emsl:output_570856	nmdc:dobj-13-xx781m34
data_object_set	nmdc:5bab3e6f92c6cbb80dcf546d558e2a97	nmdc:dobj-13-h5b2rq44
data_object_set	nmdc:fb519e48e55235821d3449b39581d26b	nmdc:dobj-13-egq9fs06
omics_processing_set	emsl:570843	nmdc:omprc-13-v64ynk31
omics_processing_set	gold:Gp0138737	nmdc:omprc-13-01jx8727
nom_analysis_activity_set	nmdc:077d0afc91e4414caf7dbf38851c735b	nmdc:wfnom-13-74s8xb21.1
data_object_set	emsl:output_570812	nmdc:dobj-13-r58y1s15
data_object_set	nmdc:b2d9da6f5b9ef00cc8b1437232d41283	nmdc:dobj-13-zkgr9031
omics_processing_set	emsl:570823	nmdc:omprc-13-f48rxk27
data_object_set	nmdc:d444c570be616460be2c44cecd6549ea	nmdc:dobj-13-hy6n1463
omics_processing_set	gold:Gp0213353	nmdc:omprc-13-mw5g1982
