collection_name	type	id
data_object_set	nmdc:DataObject	nmdc:a6a23993a918fd288c1f8f0f6e84c2e9
data_object_set	nmdc:DataObject	nmdc:2d1949010d1ed5e834473e38330ae8ac
data_object_set	nmdc:DataObject	nmdc:b08e4335f8157089c87ac7707df8b21b
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:0acdb761a0621771b319654b99f9b780
data_object_set	nmdc:DataObject	nmdc:ff5cfbb3f561d3d85dc8241afb0cfdd7
data_object_set	nmdc:DataObject	nmdc:bd990072d130789a508203f8bdf80e08
data_object_set	nmdc:DataObject	nmdc:70ab6bfe35a390fd4b5330d395661a8b
data_object_set	nmdc:DataObject	nmdc:66b6007ce8163962fdb4b8e45edd1f27
data_object_set	nmdc:DataObject	nmdc:1f0c7dad9664ecdd55a7a724bcd9725a
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:5e6a570f47043af67032eeddbcd92dcc
data_object_set	nmdc:DataObject	nmdc:f849c6997666143faf4e729b6193404a
data_object_set	nmdc:DataObject	nmdc:375e1e473e18441e9080c176cabf8831
data_object_set	nmdc:DataObject	nmdc:cf2bbb596ae0e5e3e906e787a0c60253
data_object_set	nmdc:DataObject	nmdc:dcd428589885dbb8f00e501670a49a5d
data_object_set	nmdc:DataObject	nmdc:5a53989f8c0a91831c23260fd349e41d
data_object_set	nmdc:DataObject	nmdc:cad013e08e75f180fbc180e80387ed35
data_object_set	nmdc:DataObject	nmdc:2adb1c1d08fdedb4aa4faa205b837ad3
data_object_set	nmdc:DataObject	nmdc:95210ee65649c6a569e2e54656af6232
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:48b969725524a819fd466b4a7af8d761
metatranscriptome_activity_set	nmdc:metaT	nmdc:4da086e85617558336ba4914f6c8ab4b
data_object_set	nmdc:DataObject	nmdc:6978280949bfb79f806a0f1eb751bab7
data_object_set	nmdc:DataObject	nmdc:15c17bc91baa24259f6700c7f7714f2c
data_object_set	nmdc:DataObject	nmdc:767f9651735244a1bbd3608ca483921c
data_object_set	nmdc:DataObject	nmdc:74790e3e176d08c1be0dfff461a6c20b
data_object_set	nmdc:DataObject	nmdc:9361d26104825a6e7351a011ed90b8ec
data_object_set	nmdc:DataObject	nmdc:4730bd9ce56df101cac1ab26951dce20
data_object_set	nmdc:DataObject	nmdc:9b9a71df665fef1acdfbb0a3360dbab0
data_object_set	nmdc:DataObject	nmdc:10f05b665c93ff07548a0b46ea28b4ff
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:aa6fb2c4077c6ac29e279e7f40c540c7
metatranscriptome_activity_set	nmdc:metaT	nmdc:18c16f90bbe0d16dc1eceb9f548674b8
data_object_set	nmdc:DataObject	nmdc:073ee4108b8a6eb7eeed199a807d2218
data_object_set	nmdc:DataObject	nmdc:5ff4f16e9624d841fcb4ffe773a92d6c
data_object_set	nmdc:DataObject	nmdc:06208479e17d720be233c4064502d911
data_object_set	nmdc:DataObject	nmdc:bb3f40bcda0e78080d6435e564691f0a
data_object_set	nmdc:DataObject	nmdc:9efdc83a3ec26bb98cff59c52d3313ed
data_object_set	nmdc:DataObject	nmdc:30bb1a36fa7c20f4133ae54e3ff0fb6d
data_object_set	nmdc:DataObject	nmdc:fe62845b55f6eaca8c6c723cec179fe8
data_object_set	nmdc:DataObject	nmdc:8a4970f4f79d35b29f2c44efbb3264b9
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:593bb32f7dab3f3bdaf96aef596944aa
metatranscriptome_activity_set	nmdc:metaT	nmdc:551df525ca7e42247496a78f06bf3d2a
data_object_set	nmdc:DataObject	nmdc:d0b40c702b1a10d401c40d694637b092
data_object_set	nmdc:DataObject	nmdc:e847d707b704922f8b156c6bc5b468c0
data_object_set	nmdc:DataObject	nmdc:595f01b9f2496cf4a25203e8b5e93184
data_object_set	nmdc:DataObject	nmdc:5d25961f72ee4e762133ed677fe5092e
data_object_set	nmdc:DataObject	nmdc:23de73429ea186eb23a46592003001f4
data_object_set	nmdc:DataObject	nmdc:97e5ab988242d8ee43bea06b3699ffaf
data_object_set	nmdc:DataObject	nmdc:3180cab32153be7581a10ad54bf6696e
data_object_set	nmdc:DataObject	nmdc:769a37fa30f0242c0487398499f5dd77
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:06f4ce4cf554bba460906cbef0eb0469
metatranscriptome_activity_set	nmdc:metaT	nmdc:36fc337d854ea6b3b72a34efc7d082ce
data_object_set	nmdc:DataObject	nmdc:c67be2f9e06c3c44d396172ca9aed50d
data_object_set	nmdc:DataObject	nmdc:2f30238a294382b213724adaf35d932e
data_object_set	nmdc:DataObject	nmdc:d53437efcaf24778eef7b285dbbace08
data_object_set	nmdc:DataObject	nmdc:1a2c5a6baeb07545dbbc7ac0f165041e
data_object_set	nmdc:DataObject	nmdc:38476d2025aab54b89326930d1d99a7e
data_object_set	nmdc:DataObject	nmdc:890326c9819489d16b8c220beb1acbfd
data_object_set	nmdc:DataObject	nmdc:13aa8beee76cfe626fd0387011647103
data_object_set	nmdc:DataObject	nmdc:70190d8cb7fda43907d4d76d78ae32bd
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:b817fa895ef0478c1b520d81234ed4e6
metatranscriptome_activity_set	nmdc:metaT	nmdc:aa1d34caac3be3d5e73569a3f475ef9f
data_object_set	nmdc:DataObject	nmdc:4cbdadf247e6c52f76b104ad880e87f9
data_object_set	nmdc:DataObject	nmdc:eb7197c56e1c14c26db357109d6256b6
data_object_set	nmdc:DataObject	nmdc:4c111d63caf7258fb858868a8f60c5db
data_object_set	nmdc:DataObject	nmdc:66dcd1e5408ccdaa8ec4fd3c78edfe96
data_object_set	nmdc:DataObject	nmdc:4468a6fbc0d9abd0cb21c5a7d2a99300
data_object_set	nmdc:DataObject	nmdc:7bd1bba9c97db33619c0eac988f55598
data_object_set	nmdc:DataObject	nmdc:868bcc87e358228330a2a151b75ca209
data_object_set	nmdc:DataObject	nmdc:030808cbe8122404987a9a39540b8803
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:ba273004d5ebc92c8006bd0907115554
metatranscriptome_activity_set	nmdc:metaT	nmdc:ce28f6d5264c2669a19ed786d8e76ba6
data_object_set	nmdc:DataObject	nmdc:6bc7d031516e2f0ff573f10a4310e7c0
data_object_set	nmdc:DataObject	nmdc:eb74dda0d0bffb4ad4db6e46bb25c4a1
data_object_set	nmdc:DataObject	nmdc:9926810bf1cd1ef2d95d30d999db37b8
data_object_set	nmdc:DataObject	nmdc:17d87320bafa602e2e902a6aa2a2bc93
data_object_set	nmdc:DataObject	nmdc:603e3af35f33d0a5c87fc7a111c279e2
data_object_set	nmdc:DataObject	nmdc:48504eafd6d1bcfebb8abe4c69cdff14
data_object_set	nmdc:DataObject	nmdc:d98c2ddd584dad01799d7604664ae71e
data_object_set	nmdc:DataObject	nmdc:1bf3ecbb7e900055c54119a8eeeca5fb
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:8b713e98874225415bade4316ecb8461
metatranscriptome_activity_set	nmdc:metaT	nmdc:835a086fbd66902932f9747bb0a4aaa7
data_object_set	nmdc:DataObject	nmdc:2c7971b5b0d8d974f222c9baa0a47890
data_object_set	nmdc:DataObject	nmdc:aa296cea444bb9cd11fa82793032b1b0
data_object_set	nmdc:DataObject	nmdc:cca1ac3ab0142f63f341992f4ef4d579
data_object_set	nmdc:DataObject	nmdc:75e17767aa1bc200f6eb1637a6c69b48
data_object_set	nmdc:DataObject	nmdc:327332d6a186ebffe2c40fc2127f0b86
data_object_set	nmdc:DataObject	nmdc:4c75fee914dccf1d4f0c980b268dd246
data_object_set	nmdc:DataObject	nmdc:eb854743ead9f8e2b91528877551bc17
data_object_set	nmdc:DataObject	nmdc:12d494f22c676524537ba98733679f94
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:4132492c56fe1e6c7d0fa05377d5f1ff
metatranscriptome_activity_set	nmdc:metaT	nmdc:d656258f90d36cab30b3e7467b945342
data_object_set	nmdc:DataObject	nmdc:891e07bceb811b87f783568832ae84e6
data_object_set	nmdc:DataObject	nmdc:d8f2dc43879e1c4d35a063d14c7e4826
data_object_set	nmdc:DataObject	nmdc:5f48f28400adbe6ca0d2bca894f0bee9
data_object_set	nmdc:DataObject	nmdc:a7b61e3a0656ff3a98fb1e36e2f202c4
data_object_set	nmdc:DataObject	nmdc:61a987a9494fe2838ec9506394216473
data_object_set	nmdc:DataObject	nmdc:81b95edbf7bc629a883e5485e896c98c
data_object_set	nmdc:DataObject	nmdc:5968b0198d30a6b7caff8bb8b988da5d
data_object_set	nmdc:DataObject	nmdc:7d93ba005e4216c1b53c37345762731c
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:2dde1ce95a96f1c99872e2ad99bffc42
metatranscriptome_activity_set	nmdc:metaT	nmdc:c2c77ec3a7535421c0589422f7155af8
