collection_name	legacy_id	new_id
omics_processing_set	gold:Gp0321288	nmdc:omprc-11-dzdxwx25
omics_processing_set	emsl:713588	nmdc:omprc-11-5qsrbn34
omics_processing_set	emsl:738852	nmdc:omprc-11-bgs7jm50
omics_processing_set	emsl:724091	nmdc:omprc-11-t9y1j113
omics_processing_set	emsl:724059	nmdc:omprc-11-tkt3s758
omics_processing_set	emsl:738649	nmdc:omprc-11-sw4w8v07
omics_processing_set	emsl:769676	nmdc:omprc-11-xxzn9g20
omics_processing_set	emsl:748004	nmdc:omprc-11-2btzhy04
biosample_set	igsn:IEWFS001D	nmdc:bsm-11-k05a2416
omics_processing_set	emsl:743564	nmdc:omprc-11-s6774r92
omics_processing_set	emsl:717368	nmdc:omprc-11-dhrewd51
omics_processing_set	emsl:713589	nmdc:omprc-11-3fb17r19
omics_processing_set	emsl:747949	nmdc:omprc-11-9szv3v28
omics_processing_set	emsl:747999	nmdc:omprc-11-qn9nhh12
omics_processing_set	emsl:738856	nmdc:omprc-11-gtc44797
omics_processing_set	emsl:724405	nmdc:omprc-11-r0jhs134
omics_processing_set	emsl:739484	nmdc:omprc-11-h274xn54
omics_processing_set	emsl:738869	nmdc:omprc-11-3v5ey087
omics_processing_set	emsl:705723	nmdc:omprc-11-nm64fv56
omics_processing_set	emsl:769661	nmdc:omprc-11-azgc9n18
omics_processing_set	emsl:769650	nmdc:omprc-11-atyn3f97
omics_processing_set	emsl:738691	nmdc:omprc-11-wrvryq81
omics_processing_set	emsl:769703	nmdc:omprc-11-nae70g06
omics_processing_set	emsl:738862	nmdc:omprc-11-gp6h9e51
omics_processing_set	emsl:739460	nmdc:omprc-11-mr66yh87
omics_processing_set	emsl:738669	nmdc:omprc-11-dgvmc543
omics_processing_set	emsl:739481	nmdc:omprc-11-9cf36460
omics_processing_set	emsl:748000	nmdc:omprc-11-4pb6gb10
omics_processing_set	emsl:713140	nmdc:omprc-11-g130vx84
omics_processing_set	emsl:748006	nmdc:omprc-11-ahhz2j61
omics_processing_set	gold:Gp0321301	nmdc:omprc-11-1s73re13
omics_processing_set	emsl:715138	nmdc:omprc-11-ea925b39
omics_processing_set	emsl:769636	nmdc:omprc-11-6mk5b583
omics_processing_set	emsl:715309	nmdc:omprc-11-53125b67
omics_processing_set	emsl:749038	nmdc:omprc-11-bd7ws356
omics_processing_set	emsl:747998	nmdc:omprc-11-khxbww22
omics_processing_set	emsl:723639	nmdc:omprc-11-5etgxd36
omics_processing_set	emsl:723583	nmdc:omprc-11-614yjh95
omics_processing_set	emsl:724067	nmdc:omprc-11-s6s2k118
omics_processing_set	gold:Gp0321300	nmdc:omprc-11-1m5gb537
omics_processing_set	gold:Gp0321304	nmdc:omprc-11-h26hwt12
biosample_set	igsn:IEWFS000S	nmdc:bsm-11-djp7e211
biosample_set	igsn:IEWFS000X	nmdc:bsm-11-afgbs159
omics_processing_set	emsl:713142	nmdc:omprc-11-6d7j9d48
omics_processing_set	emsl:713597	nmdc:omprc-11-np822k75
omics_processing_set	emsl:747961	nmdc:omprc-11-d7k4c925
omics_processing_set	emsl:724431	nmdc:omprc-11-xvjhfm93
omics_processing_set	emsl:748016	nmdc:omprc-11-8h85tg22
omics_processing_set	emsl:738757	nmdc:omprc-11-jby4m321
omics_processing_set	emsl:738694	nmdc:omprc-11-vf19sb33
omics_processing_set	emsl:738796	nmdc:omprc-11-rjwysn24
omics_processing_set	emsl:738680	nmdc:omprc-11-4x7wvs50
omics_processing_set	emsl:748005	nmdc:omprc-11-fzpjf245
omics_processing_set	emsl:747978	nmdc:omprc-11-a3ya2591
omics_processing_set	gold:Gp0321269	nmdc:omprc-11-mhvkx843
omics_processing_set	emsl:738829	nmdc:omprc-11-h3dq5425
omics_processing_set	emsl:747941	nmdc:omprc-11-tnkgcg20
biosample_set	igsn:IEWFS000L	nmdc:bsm-11-a2fm5q53
omics_processing_set	gold:Gp0321292	nmdc:omprc-11-hrp26z60
omics_processing_set	emsl:738695	nmdc:omprc-11-y9dxx320
biosample_set	igsn:IEWFS000D	nmdc:bsm-11-hr55b403
omics_processing_set	emsl:738855	nmdc:omprc-11-27fz6s68
omics_processing_set	emsl:738750	nmdc:omprc-11-pm508t70
omics_processing_set	emsl:769759	nmdc:omprc-11-e6bdjk75
omics_processing_set	gold:Gp0321268	nmdc:omprc-11-s3s0zm60
omics_processing_set	emsl:747970	nmdc:omprc-11-eepr5m85
omics_processing_set	emsl:738777	nmdc:omprc-11-4bwt4h87
omics_processing_set	emsl:705726	nmdc:omprc-11-mp539973
omics_processing_set	emsl:715127	nmdc:omprc-11-bnqywd37
omics_processing_set	emsl:743594	nmdc:omprc-11-ksp6np30
omics_processing_set	emsl:738754	nmdc:omprc-11-j6a07g15
omics_processing_set	emsl:738839	nmdc:omprc-11-bfgn9566
omics_processing_set	emsl:705932	nmdc:omprc-11-vcp22813
omics_processing_set	emsl:738636	nmdc:omprc-11-2njysg89
omics_processing_set	emsl:738723	nmdc:omprc-11-5c8pk582
omics_processing_set	emsl:748037	nmdc:omprc-11-tpjcgz70
omics_processing_set	emsl:738773	nmdc:omprc-11-343k5431
omics_processing_set	emsl:724055	nmdc:omprc-11-ap02sp76
omics_processing_set	emsl:747997	nmdc:omprc-11-g85gdb36
omics_processing_set	emsl:738693	nmdc:omprc-11-ebwjfr75
omics_processing_set	emsl:738645	nmdc:omprc-11-qtgrph13
omics_processing_set	emsl:748029	nmdc:omprc-11-yy2h7b73
omics_processing_set	gold:Gp0324055	nmdc:omprc-11-77m0w637
omics_processing_set	emsl:705928	nmdc:omprc-11-bz6vyg97
omics_processing_set	emsl:771478	nmdc:omprc-11-z67d3b67
omics_processing_set	emsl:738756	nmdc:omprc-11-0sc76a11
omics_processing_set	emsl:713141	nmdc:omprc-11-ccnqd285
