collection_name	legacy_id	new_id
metagenome_assembly_set	nmdc:81d3c6d09acdd4428b3bec01ccebb110	nmdc:wfmgas-11-3w5grg79.1
data_object_set	nmdc:12fb3c877a4c0af1e4a4a34014ff23ce	nmdc:dobj-11-6k6cw140
metagenome_assembly_set	nmdc:e3b72aff00532673d929233b3fd7f2b4	nmdc:wfmgas-11-nv19mz07.1
data_object_set	nmdc:862c027bbfca798f3f23dd3435bf2bcb	nmdc:dobj-11-54b1zb98
data_object_set	nmdc:cfea131c5fe09ae14744a58ca1289407	nmdc:dobj-11-wepa5072
data_object_set	nmdc:0f4e2a316f53268c0ddf7c147351b3f9	nmdc:dobj-11-5k8t6e44
data_object_set	nmdc:c4346122bcea8b27a10762fb49f6fd24	nmdc:dobj-11-dtcx1z28
data_object_set	nmdc:de69cde9ba5adc4eab29cd1827ffdf2f	nmdc:dobj-11-0ppg6j93
data_object_set	nmdc:a48c0fb04bf0fb4dc99d47265c9e1b89	nmdc:dobj-11-k1bjtb96
data_object_set	nmdc:f96f831a97071dfe09ff1829fb60955b	nmdc:dobj-11-y7ta8720
data_object_set	nmdc:cb4ba3bec6e27c2e6bbcd998ec540e46	nmdc:dobj-11-p0rf3942
data_object_set	nmdc:8bdcccf8df18558728bfdc3f060074e6	nmdc:dobj-11-f73qtm53
data_object_set	nmdc:390c932c06014b7a264be6df4e2b7c47	nmdc:dobj-11-ysjaxx92
data_object_set	nmdc:4aeba0cc6f3be6621e6c047cf3422b9a	nmdc:dobj-11-0jm99z88
data_object_set	nmdc:935fbad3df72e7c4071222ebb72e261f	nmdc:dobj-11-7qat1h78
data_object_set	nmdc:86bf954bda274899129a7d9a9e612dbf	nmdc:dobj-11-zhp6js40
data_object_set	nmdc:fd4ea971b43bf80f244e57c5ea6ff2a2	nmdc:dobj-11-pdwb1n52
data_object_set	nmdc:d460b16901d1da48acaa28c10475c662	nmdc:dobj-11-pc33jc60
data_object_set	nmdc:99abab1dfc1602db6ed854e4ec711a42	nmdc:dobj-11-evwgfb53
data_object_set	nmdc:ad56b8aa7be717be6bcd30b1cc5b18fb	nmdc:dobj-11-5swkj652
read_qc_analysis_activity_set	nmdc:2bee43fd852ca31094866ad15f7797cc	nmdc:wfrqc-11-n8fmb765.1
data_object_set	nmdc:19a59734af16e66d245bebccc6f4ce53	nmdc:dobj-11-vtdad827
